id,question,answers,best_answer,best_answer_index
1Γ-2025-20250609-7-5,Πριν γίνει πρωθυπουργός της Ελλάδος ο Ελευθέριος Βενιζέλος είχε:,"Α. ""Αναδειχθεί σε ηγετικό στέλεχος της εξέγερσης των Κρητών με αίτημα την ένωση με την Ελλάδα""

Β. ""Διατελέσει Πρεσβευτής εκ προσωπικοτήτων της Ελλάδος στο Παρίσι""

Γ. ""Εκλεγεί Ύπατος Αρμοστής της Κρήτης""

Δ. ""Διατελέσει για λίγους μήνες Υπουργός Δικαιοσύνης στην κυβέρνηση Θεοτόκη""",Αναδειχθεί σε ηγετικό στέλεχος της εξέγερσης των Κρητών με αίτημα την ένωση με την Ελλάδα,Α
1Γ-2025-20250609-7-6,Ποιος Έλληνας βουλευτής και λογοτέχνης σκοτώθηκε πολεμώντας κατά τους βαλκανικούς πολέμους;,"Α. ""Ο Λορέντζος Μαβίλης""

Β. ""Ο Κώστας Καρυωτάκης""

Γ. ""Ο Ιωάννης Πολέμης""

Δ. ""Ο Ανδρέας Καρκαβίτσας""",Ο Λορέντζος Μαβίλης,Α
1Γ-2025-20250609-7-7,Ποια είναι η σωστή χρονική σειρά της διεύρυνσης του ελληνικού Κράτους;,"Α. ""Θεσσαλία, Επτάνησα, Μακεδονία/Ηπειρος, Θράκη, Δωδεκάνησα""

Β. ""Επτάνησα, Θεσσαλία, Μακεδονία/Ήπειρος, Θράκη, Δωδεκάνησα""

Γ. ""Επτάνησα, Θεσσαλία, Μακεδονία/Ήπειρος, Δωδεκάνησα, Θράκη""

Δ. ""Θεσσαλία, Μακεδονία/Ήπειρος, Επτάνησα, Δωδεκάνησα, Θράκη""","Επτάνησα, Θεσσαλία, Μακεδονία/ Ήπειρος, Θράκη, Δωδεκάνησα",Β
1Γ-2025-20250609-7-8,Πότε σχηματίσθηκε στη Θεσσαλονίκη κυβέρνηση ξεχωριστή από αυτή που είχε την έδρα της στην Αθήνα;,"Α. ""Κατά τη διάρκεια του Εθνικού Διχασμού στον Α΄ Παγκόσμιο Πόλεμο""

Β. ""Κατά τη διάρκεια της Κατοχής""

Γ. ""Κατά τη διάρκεια της δικτατορίας του 1967-1974""

Δ. ""Κατά τη διάρκεια του Ελληνο-Τουρκικού Πολέμου του 1897""",Κατά τη διάρκεια του Εθνικού Διχασμού στον Α’ Παγκόσμιο Πόλεμο,Α
1Γ-2025-20250609-7-9,Με ποια συνθήκη περιήλθε στην Ελλάδα η Δυτική Θράκη?,"Α. ""Τη Συνθήκη του Μοντρέ το 1936""

Β. ""Τη Συνθήκη του Νειγύ το 1919""

Γ. ""Τη Συνθήκη του Βουκουρεστίου το 1913""

Δ. ""Τη Συνθήκη των Σεβρών το 1920""",Τη Συνθήκη του Νειγύ το 1919,Β
1Γ-2025-20250609-7-10,Ποιος ήταν ο Δημήτριος Γούναρης?,"Α. ""Διακεκριμένος νομικός, στενός συνεργάτης του Ελευθέριου Βενιζέλου""

Β. ""Ηγετικό στέλεχος του Λαϊκού Κόμματος στη δεκαετία του 1930""

Γ. ""Εκσυγχρονιστής πολιτικός που έγινε πρωθυπουργός στα τέλη της δεκαετίας του 1900, λίγο πριν την έλευση στην Αθήνα του Βενιζέλου""

Δ. ""Ηγέτης της αντιβενιζελικής παράταξης ο οποίος εκτελέσθηκε μετά τη Μικρασιατική Καταστροφή""",Ηγέτης της αντιβενιζελικής παράταξης ο οποίος εκτελέσθηκε μετά τη Μικρασιατική Καταστροφή,Δ
1Γ-2025-20250609-7-11,Ποια από τις παρακάτω διεθνείς εξελίξεις ευνόησε την Τουρκία τη διετία πριν τη Μικρασιατική Καταστροφή?,"Α. ""Η πολιτική εξασθένιση του βρετανού πρωθυπουργού Ντέιβιντ Λόυντ Τζωρτζ και η ήττα του Γάλλου ομολόγου του Κλεμανσώ στις εκλογές του 1920, υπέρμαχων των ελληνικών θέσεων""

Β. ""Η παρέμβαση του αμερικανού Προέδρου Γούντροου Γουίλσον υπέρ της Τουρκίας""

Γ. ""Η επικράτηση στη μεταπολεμική Γερμανία κυβερνήσεων που τάσσονταν υπέρ των τουρκικών θέσεων""

Δ. ""Η δημιουργία της Κοινωνίας των Εθνών που τάχθηκε υπέρ της ακεραιότητας της Τουρκίας""","Η πολιτική εξασθένιση του βρετανού πρωθυπουργού Ντέιβιντ Λόυντ Τζωρτζ και η ήττα του Γάλλου ομολόγου του Κλεμανσώ στις εκλογές του 1920, υπέρμαχων των ελληνικών θέσεων",Α
1Γ-2025-20250609-7-12,Ποιος από τους παρακάτω πολιτικούς κέρδισε στις τελευταίες βουλευτικές εκλογές που έλαβε μέρος:,"Α. ""Ο Χαρίλαος Τρικούπης""

Β. ""Ο Ελευθέριος Βενιζέλος""

Γ. ""Ο Νικόλαος Πλαστήρας""

Δ. ""Ο Θεόδωρος Δηλιγιάννης""",Ο Θεόδωρος Δηλιγιάννης,Δ
1Γ-2025-20250609-7-13,Η Τράπεζα της Ελλάδος άρχισε να λειτουργεί:,"Α. ""Το 1912""

Β. ""Το 1928""

Γ. ""Το 1932""

Δ. ""Το 1935""",Το 1928,Β
1Γ-2025-20250609-7-14,Ποιο ποσοστό ψήφων έλαβε ο Ιωάννης Μεταξάς και το κόμμα του στις τελευταίες βουλευτικές εκλογές (1936) πριν αναλάβει την πρωθυπουργία και εν συνεχεία κηρύξει δικτατορία;,"Α. ""3,7%""

Β. ""13,5%""

Γ. ""25,2%""

Δ. ""30,6%""","3,7%",Α
1Γ-2025-20250609-7-15,Ποιος δικτάτορας χρησιμοποίησε τον όρο «Γ΄ Ελληνικός Πολιτισμός» θεωρώντας ότι το καθεστώς του αποτελούσε συνέχεια του αρχαιοελληνικού και του βυζαντινού πολιτισμού;,"Α. ""Ο Γεώργιος Παπαδόπουλος""

Β. ""Ο Δημήτριος Ιωαννίδης""

Γ. ""Ο Ιωάννης Μεταξάς""

Δ. ""Ο Θεόδωρος Πάγκαλος""",Ο Ιωάννης Μεταξάς,Γ
1Γ-2025-20250609-7-16,Τι έκανε ο πρωθυπουργός Αλέξανδρος Κορυζής καθώς προέλαυναν τα γερμανικά στρατεύματα προς την Αθήνα τον Απρίλιο του 1941;,"Α. ""Αυτοκτόνησε""

Β. ""Διέφυγε με τον βασιλιά Γεώργιο Β΄ και τους Άγγλους στην Κρήτη για να συνεχίσει τον αγώνα""

Γ. ""Συνθηκολόγησε με τους Γερμανούς και ανέλαβε κατοχικός πρωθυπουργός""

Δ. ""Παραιτήθηκε και ιδιώτευσε""",Αυτοκτόνησε,Α
1Γ-2025-20250609-7-17,"Ολοκαύτωμα: Από τους 70-75.000 Έλληνες Εβραίους της προπολεμικής περιόδου, πόσοι έχασαν τη ζωή τους στα ναζιστικά στρατόπεδα συγκέντρωσης;","Α. ""29.000""

Β. ""39.000""

Γ. ""49.000""

Δ. ""59.000""",59.000,Δ
1Γ-2025-20250609-7-18,Ποιος από τους παρακάτω ΔΕΝ διετέλεσε πρόεδρος της Βουλής?,"Α. ""Ο Ελευθέριος Βενιζέλος""

Β. ""Ο Κωνσταντίνος Ροδόπουλος""

Γ. ""Ο Κωνσταντίνος Τσαλδάρης""

Δ. ""Ο Θεμιστοκλής Σοφούλης""",Ο Κωνσταντίνος Τσαλδάρης,Γ
1Γ-2025-20250609-7-19,Ποιου μεγάλου Έλληνα ποιητή η κηδεία το 1943 έγινε αφορμή για να εκδηλώσουν οι πολίτες τα αισθήματά τους κατά των Ιταλών και Γερμανών κατακτητών;,"Α. ""Του Γεωργίου Σεφέρη""

Β. ""Του Κωστή Παλαμά""

Γ. ""Του Οδυσσέα Ελύτη""

Δ. ""Του Άγγελου Σικελιανού""",Του Κωστή Παλαμά,Β
1Γ-2025-20250609-7-20,Σε ποια περιοχή της Ελλάδας έγιναν οι τελευταίες μάχες του Εμφυλίου Πολέμου;,"Α. ""Στο όρος Γράμμος""

Β. ""Στην κοιλάδα του Αξιού""

Γ. ""Στο όρος Φαλακρό""

Δ. ""Στη Λίμνη Δοϊράνη""",Στο όρος Γράμμος,Α
1Γ-2025-20250609-7-21,Για ποιο θέμα έγιναν επανειλημμένα μαζικές διαδηλώσεις στην Ελλάδα κατά τη δεκαετία του 1950?,"Α. ""Την κατάργηση της βασιλείας""

Β. ""Την καθιέρωση της δημοτικής γλώσσας ως επίσημης γλώσσας του ελληνικού κράτους""

Γ. ""Την παραβίαση των δικαιωμάτων της ελληνικής μειονότητας στην Κωνσταντινούπολη""

Δ. ""Το αίτημα για Ένωση της Κύπρου με την Ελλάδα""",Το αίτημα για Ένωση της Κύπρου με την Ελλάδα,Δ
1Γ-2025-20250609-7-22,Ποια πολιτική εξέλιξη προκάλεσε έκπληξη εντός και εκτός Ελλάδος στις εκλογές του 1958;,"Α. ""Η μη ανάδειξη κόμματος με αυτοδύναμη κυβέρνηση""

Β. ""Η επανεκλογή του Κωνσταντίνου Καραμανλή ως πρωθυπουργού""

Γ. ""Η ανάδειξη της Ε.Δ.Α. ως κόμματος της αξιωματικής αντιπολίτευσης""

Δ. ""Η άνοδος της άκρας δεξιάς""",Η ανάδειξη της Ε.Δ.Α. ως κόμματος της αξιωματικής αντιπολίτευσης,Γ
